Submission id,id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,StartDate,EndDate,IPAddress,Progress,Duration (in seconds),treatment,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,Consent form ,wolf,Compg1,Advicegiveng1c1,advicetakeng1T1,advicetakeng1T2,spentg1t2,advicesourceg1T3,guesscorrectg1t3,Action1,Dnorm1,Snorm1,Comp2,Advicegiven2,Advicetaken2t1,Advicetaken2t2,spentg2t2,Advicesource2t3,guesscorrectg2t3,Action2,DNorm2 ,SNorm2,Comp3,Advicegiven3,Advicetakengt1,Advicetakeng3t2,spentg3t2,Advicesourceg3t3,guesscorrectg3t3,Action3,DNorm3,SNorm3,Lotteries,risktolerance,heart,explain1,advicegiven,advicegiven2,advicegiven3,g1gothumanadvice,g2gothumanadvice,g3gothumanadvice,chosehumanadviceg1,chosehumanadviceg2,chosehumanadviceg3
649f6938165ffc99dacdb5fd,597761dfd5ddf60001d14b20,APPROVED,2023-06-30T23:46:03.085000Z,2023-06-30T23:50:58.369000Z,2023-07-01T01:18:11.170000,2023-06-30T23:50:58.863843Z,296,CR7GYEJI,1803,37,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,6/30/23 18:46,6/30/23 18:50,47.32.30.116,100,281,t2,6/30/23 18:50,R_3sieNB4CUtwb5O8,44.6615,-90.179,EN,1,I give consent,lion,50 tokens,,,"Chatbot advice, zero tokens for no advice",0,,,Yellow,Yellow,Yellow,100 Tokens,,,"Chatbot advice, zero tokens for no advice",0,,,0,50,50,80 tokens,,,"Chatbot advice, zero tokens for no advice",0,,,0,0,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,Thoughts on morality of decision making scenarios.,,,,,,,0,0,0
649f6ee123a6601c0d232252,5e7b815adb5aba05af6e6cc7,APPROVED,2023-07-01T00:10:26.195000Z,2023-07-01T00:15:06.920000Z,2023-07-01T01:18:15.878000,2023-07-01T00:15:07.533476Z,281,CR7GYEJI,3205,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,6/30/23 19:10,6/30/23 19:14,172.58.241.44,100,271,t1,6/30/23 19:14,R_12rIwIug7xq2ILv,39.2889,-76.623,EN,1,I give consent,lion,50 tokens,,Human advice,,,,,Yellow,Yellow,Yellow,100 Tokens,,AI Chatbot advice,,,,,50,50,50,80 tokens,,Human advice,,,,,19,20,20,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,1,0,1,1,0,1
649f5a3e53feae3199e9803e,5e83a45efb06b00e7bacdcd4,AWAITING REVIEW,2023-06-30T22:42:09.138000Z,2023-06-30T22:52:36.027000Z,,2023-06-30T22:52:36.561531Z,627,CR7GYEJI,761,28,Male,Asian,India,France,India,English,No,Full-Time,6/30/23 17:42,6/30/23 17:52,37.171.111.108,100,595,t3,6/30/23 17:52,R_31tOBOP9aCTqTPG,48.8582,2.3387,EN,1,I do not give consent (exit study with no compensation),Lion,50 tokens,,,,,AI,0,Blue,Yellow,Yellow,100 Tokens,,,,,AI,0,0,0,50,80 tokens,,,,,AI,1,49,46,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,It is about choices,Yellow is probably the smarter thing to do. I did the opposite of what I thought I should do,"This is a tricky one. I thought about putting in 100 as if they put in 100 I would get 150 total, but if they put in 0 you get 75. If I put in 50 I am guaranteed 87.5 but could get up to 162.5. If I put in 0 I keep at least 100 but could get up to 175 so I recommend putting none in","*Be generous. If you are feeling generous, you could give the recipient all of the money. This would be the fairest outcome, but it would also mean that you would get nothing for yourself.",0,0,0,,,
649f59b6e66aed3cd4ed3d11,5e83d6b4cd1a14128cd2183d,AWAITING REVIEW,2023-06-30T22:39:52.592000Z,2023-06-30T22:48:07.953000Z,,2023-06-30T22:48:08.627615Z,496,CR7GYEJI,29,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,DATA_EXPIRED,6/30/23 17:39,6/30/23 17:47,188.250.125.123,100,482,t1,6/30/23 17:47,R_3p5B6gspm1zvjfx,40.6501,-8.6502,EN,1,I give consent,lion,50 tokens,,AI Chatbot advice,,,,,Blue,Blue,none,50 Tokens,,AI Chatbot advice,,,,,50,50,50,80 tokens,,AI Chatbot advice,,,,,50,20,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,0,0,0,0,0,0
645277599e77abc2aba9bdbf,5e88a4f92d6f5c0008b31b3c,AWAITING REVIEW,2023-05-03T15:01:47.594000Z,2023-05-03T15:07:39.904000Z,,2023-05-03T15:07:40.361762Z,353,C77VHVPN,1093,22,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,5/3/23 10:01,5/3/23 10:07,146.169.250.132,100,338,c,5/3/23 10:07,R_3fd8Xyqh8hrF8P6,51.509,-0.1882,EN,0.899999976,I give consent,lion,50 tokens,"the yellow is guaranteed to give you 50 no matter what you choose. however, blue gives both players the highest outcome if you both pick it. so it would be a good idea to pick blue",,,,,,Yellow,Blue,Blue,125 Tokens,"you get back an extra 50% of your contribution. if you pay 100, 50% would be 50 tokens. the net income would then be 150.",,,,,,15,0,50,80 tokens,B's payout depends on what you give them. if you want to be nice then you could go 50-50. if not then allocate B whatever you want,,,,,,5,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,,,,,,
649f582be772ae7ac0c5181d,5e8ef2f74c9d9f01115d9e6c,APPROVED,2023-06-30T22:33:18.910000Z,2023-06-30T22:43:38.878000Z,2023-06-30T23:40:49.461000,2023-06-30T22:43:39.471294Z,620,CR7GYEJI,67,23,Female,White,Italy,Italy,Italy,Italian,Yes,DATA_EXPIRED,6/30/23 17:33,6/30/23 17:42,93.37.120.213,100,570,t1,6/30/23 17:42,R_3ewf6hJOWKJ2zYf,41.8904,12.5126,EN,0.899999976,I give consent,Lion,50 tokens,,AI Chatbot advice,,,,,Yellow,Yellow,none,125 Tokens,,AI Chatbot advice,,,,,8,50,0,80 tokens,,Human advice,,,,,50,30,,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,0,0,1,0,0,1
649f7109d974a0965e646ec5,5e8f2460dfcafb031f473c9d,APPROVED,2023-07-01T00:20:02.784000Z,2023-07-01T00:35:36.035000Z,2023-07-01T01:18:50.870000,2023-07-01T00:35:36.512288Z,934,CR7GYEJI,577,45,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,6/30/23 19:20,6/30/23 19:34,173.167.220.193,100,875,t3,6/30/23 19:34,R_2YYgtz19KlEHiLe,39.9843,-75.2266,EN,0.899999976,I give consent,Lion,50 tokens,,,,,AI,1,Blue,Blue,none,100 Tokens,,,,,Human,1,50,50,50,80 tokens,,,,,AI,0,50,0,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,0,ethical behavior,"*Remember, there's no definitive 'correct' strategy in this game, or indeed in many game theory scenarios. The best decision often depends on the specific situation and the personalities and preferences of the players involved.","Be generous with your donation, but not so generous that you end with no money, go with a fair share","The less you give the more you receive, so it is your decision to do the right thing",0,1,0,,,
645181894fb53b9ae8a50141,5e8f2db009881f1f8caaa4fc,APPROVED,2023-05-02T21:32:57.213000Z,2023-05-02T21:49:27.959000Z,2023-05-03T14:26:53.474000,2023-05-02T21:49:28.356878Z,991,C77VHVPN,82,25,Male,White,Italy,Italy,Italy,Italian,Yes,Full-Time,5/2/23 16:32,5/2/23 16:49,151.77.208.73,100,966,c,5/2/23 16:49,R_1eJ1vD1o30LpsNP,40.867,14.2385,EN,1,I give consent,lion,50 tokens,the best way to get more points is to choose yellow most of the time. I think this one has more chances of winning.,,,,,,Yellow,Yellow,Yellow,125 Tokens,"if all contributions grow by 50%, then the most logical choice is to invest all the capital",,,,,,40,50,50,80 tokens,"according to the iteration the most logical choice to make is to bet 50 tokens so, if the other player makes the same move, there is a high probability of earning 50 tokens",,,,,,50,20,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,,,,,,,,,,
6451817b8b24cdba22ed7f9f,5e8f47da1bb68e05febc0cf4,APPROVED,2023-05-02T21:32:47.383000Z,2023-05-02T21:53:32.978000Z,2023-05-03T14:26:53.243000,2023-05-02T21:53:33.403803Z,1246,C77VHVPN,122,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other,5/2/23 16:32,5/2/23 16:53,95.95.11.244,100,1216,c,5/2/23 16:53,R_302JaesAcqOuB1a,39.7456,-8.9321,PT,1,I give consent,lion,50 tokens,"go to yellow cause it will payoff, or try to think to what most people will get, and try to benefit from that",,,,,,Yellow,Blue,Yellow,100 Tokens,"I think the best is to choose a good amount of tokens that I want to contribute, to later receive some",,,,,,35,50,80,80 tokens,"I choosed to give what I though it was a good amount of tokens, to receive some if I got the A function",,,,,,10,55,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,,,,,,
649f5851f185544124760e15,5e92f01a49a5ba62bd0d5693,APPROVED,2023-06-30T22:33:59.738000Z,2023-06-30T22:43:31.496000Z,2023-06-30T23:41:26.213000,2023-06-30T22:43:32.385408Z,572,CR7GYEJI,142,32,Male,White,Portugal,Ireland,Portugal,Portuguese,No,Full-Time,6/30/23 17:34,6/30/23 17:43,89.100.101.212,100,553,t1,6/30/23 17:43,R_3kBovCB58KzweGS,53.3641,-6.2923,EN,1,I give consent,Lion,0 tokens,,AI Chatbot advice,,,,,Blue,Blue,Blue,125 Tokens,,Human advice,,,,,70,40,100,80 tokens,,AI Chatbot advice,,,,,50,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,0,1,0,0,1,0
649f59fa03a580aab987fdf7,5e96195dd7dbe00939d9f042,AWAITING REVIEW,2023-06-30T22:40:58.178000Z,2023-06-30T22:48:33.796000Z,,2023-06-30T22:48:34.352495Z,456,CR7GYEJI,513,32,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Full-Time,6/30/23 17:41,6/30/23 17:48,186.189.90.121,100,439,t3,6/30/23 17:48,R_3rMKik9NOzqTYYe,-33.4521,-70.6536,EN,0.400000006,I give consent,lion,50 tokens,,,,,AI,1,Yellow,Yellow,Blue,125 Tokens,,,,,Human,1,80,50,100,80 tokens,,,,,AI,1,30,40,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,I think is about how people see and execute equity,"*Be aware of the incentives. In the game, the best outcome for both players is to cooperate and choose the blue strategy. However, there is a risk that the other player will defect and choose the yellow strategy. If that happens, you will be better off playing yellow as well.",Choose as much to give as you want. I gave 25 tokens. This will be helping a public fund.,*Consider your own preferences. How much do you value fairness and equality? How much do you value your own personal gain? Your own preferences will play a big role in how you decide to play the game.,0,1,0,,,
645181c7189a8aec271f66c0,5e977055550dc60c1ed3cdc1,APPROVED,2023-05-02T21:34:05.049000Z,2023-05-02T21:57:37.877000Z,2023-05-03T14:26:47.991000,2023-05-02T21:57:38.357977Z,1413,C77VHVPN,82,23,Female,White,Poland,Poland,Poland,Polish,No,Part-Time,5/2/23 16:34,5/2/23 16:56,89.64.46.230,100,1340,c,5/2/23 16:56,R_1IXcALP3GH2TYHU,50.0585,19.9342,EN,1,I give consent,lion,50 tokens,"If you are desperate for any bonus, choose yellow. I chose blue because I hope the other person would do the same so we can both get  a nice bonus and I feel like trusting the other person and seeing they did the same will be more satisfying than getting smaller bonus!",,,,,,Yellow,Yellow,Blue,125 Tokens,"The more both of you give, the more you receive and I think that when there are 2 participants there is a high chance that we both give at least 50 tokens. If there were more people, the chances would be lower but when there's two of you it's more personal.",,,,,,20,55,60,80 tokens,"Think what would you like to person A to do if you were B - I wouldn't expect A to give me more than they receive, imagine they're your friend",,,,,,41,35,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,,,,,,,,,,
649f595cd8d41e3f1e61a103,5e9822781c48fa016d3ea705,AWAITING REVIEW,2023-06-30T22:38:20.781000Z,2023-06-30T22:53:18.813000Z,,2023-06-30T22:53:19.790975Z,899,CR7GYEJI,619,23,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time,6/30/23 17:38,6/30/23 17:52,84.28.238.12,100,818,t3,6/30/23 17:52,R_1oyXQMMSMRObT16,52.4327,4.6596,EN,1,I give consent,Lion,50 tokens,,,,,Human,0,Blue,Blue,Blue,125 Tokens,,,,,AI,1,50,50,100,80 tokens,,,,,AI,1,40,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,Choice when faced with moral dilemma ,"*Assess the payoffs: Consider the potential rewards for each strategy. If the reward for choosing 'Blue'  is substantially higher than 'Yellow', it could be worth the risk, especially if you're comfortable with potentially gaining nothing.","*Consider Contributing Fully: Given rate is 1.5, if all players contribute fully, everyone will end up with more tokens than they began with. By contributing all your tokens, you're banking on the possibility of everyone else also contributing fully, resulting in maximum returns for everyone.","*Think about the other player. What are their likely preferences? How do you think they will react to your decisions? It is important to try to understand the other player's perspective, even though you cannot communicate with them.",1,0,0,,,
649f743441dbe1186d61a0c5,5e98e245aa25c6120f522a40,APPROVED,2023-07-01T00:33:06.982000Z,2023-07-01T00:47:22.311000Z,2023-07-01T01:18:27.039000,2023-07-01T00:47:23.020530Z,856,CR7GYEJI,937,38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,6/30/23 19:33,6/30/23 19:46,172.56.233.41,100,823,t1,6/30/23 19:46,R_1LRndwz34gEEWvu,34.0544,-118.2441,EN,1,I give consent,lion,50 tokens,,AI Chatbot advice,,,,,Blue,Yellow,Blue,125 Tokens,,Human advice,,,,,100,50,100,80 tokens,,Human advice,,,,,50,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,0,1,1,0,1,1
649f7186cb665b26e762876b,5e9a2251a69f690b9cc31ede,APPROVED,2023-07-01T00:21:29.169000Z,2023-07-01T00:25:24.254000Z,2023-07-01T01:18:52.144000,2023-07-01T00:25:25.017883Z,236,CR7GYEJI,2307,34,Female,White,United States,United States,United States,English,No,Full-Time,6/30/23 19:21,6/30/23 19:25,75.63.25.219,100,227,t3,6/30/23 19:25,R_8wik77x5yB4m0eJ,33.7256,-117.9119,EN,1,I give consent,lion,50 tokens,,,,,Human,1,Blue,Yellow,Yellow,50 Tokens,,,,,AI,1,25,10,50,80 tokens,,,,,AI,0,30,10,20,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,"If people will take bigger risks or smaller risks.  Or, maybe if people will share more if they might get a bigger reward.",Follow your gut. I wish you good luck. Don't gamble as it is addictive. ,"*Reflect on the Greater Good: This game reflects real-world situations where cooperation can lead to greater benefits for all. By contributing a significant amount, you help create a larger pool that, when multiplied, can provide substantial returns for everyone involved.","You need to be fair with the tokens you are choosing to give a way, so we both have enough",1,0,0,,,
649f5a27256f35ea3ed7b17d,5ea1d7212992290c1f17a659,APPROVED,2023-06-30T22:42:35.928000Z,2023-06-30T22:57:13.286000Z,2023-06-30T23:41:09.068000,2023-06-30T22:57:13.879741Z,878,CR7GYEJI,542,37,Female,White,Italy,Italy,Italy,Italian,No,Full-Time,6/30/23 17:42,6/30/23 17:55,62.98.161.102,100,786,t3,6/30/23 17:55,R_1KwoJwdeCly773S,45.4722,9.1922,EN,0.800000012,I give consent,Lion,50 tokens,,,,,AI,1,Blue,Blue,Blue,100 Tokens,,,,,Human,0,100,100,100,80 tokens,,,,,Human,0,50,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,gambling addiction at least I believe and on people's trust?,"*Assess the payoffs: Consider the potential rewards for each strategy. If the reward for choosing 'Blue'  is substantially higher than 'Yellow', it could be worth the risk, especially if you're comfortable with potentially gaining nothing.","*Evaluate Your Risk Tolerance: While contributing fully has the potential for the highest returns, it also carries a risk if other players contribute less or not at all. Depending on your risk tolerance, you might choose to contribute less to mitigate potential losses.","*Think about the other player. What are their likely preferences? How do you think they will react to your decisions? It is important to try to understand the other player's perspective, even though you cannot communicate with them.",0,1,1,,,
6452d2f0805565a66e9bb0e6,5ea201ca3a942a102c3bb83a,APPROVED,2023-05-03T21:32:37.792000Z,2023-05-03T21:41:30.140000Z,2023-05-04T14:04:49.118000,2023-05-03T21:41:30.507168Z,533,C77VHVPN,67,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,5/3/23 16:32,5/3/23 16:41,90.209.222.217,100,512,c,5/3/23 16:41,R_1QcKcJdGp8nnsrb,53.5024,-2.5224,EN,1,I give consent,Lion,50 tokens,Picking blue would give highest reward.  If everyone picks that then we all win.  Yellow is a safer option though,,,,,,Blue,Yellow,Blue,125 Tokens,Invest more and you will get more.  Public fund also grows.  this is best for all,,,,,,8,0,100,80 tokens,To be fair allocate half your tokens.  This makes it fair for all.  To get the most though don't allocate any,,,,,,0,0,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,,,,,,
645273470a7aa564ff757a4c,5ea7fff62b0def1eafbca607,AWAITING REVIEW,2023-05-03T14:44:26.479000Z,2023-05-03T14:53:50.644000Z,,2023-05-03T14:53:51.041324Z,565,C77VHVPN,672,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",5/3/23 9:44,5/3/23 9:53,86.173.163.51,100,536,c,5/3/23 9:53,R_essXLAJFNZHqkpz,51.7626,0.471,EN,1,I give consent,lion,50 tokens,yellow garentees 50 unless we are allowed to agree with each other that we will press blue,,,,,,Yellow,Yellow,Yellow,100 Tokens,50 seems to be the right amount although not sure what the difference is to the final result,,,,,,50,50,50,80 tokens,share and share alike seems to be the best way so stick to the middle,,,,,,40,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,,,,,,
649f59d264c613a8b06287a0,5ea90bb434d5e337e98c7edd,AWAITING REVIEW,2023-06-30T22:40:18.179000Z,2023-06-30T22:50:01.842000Z,,2023-06-30T22:50:02.404017Z,584,CR7GYEJI,446,40,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,6/30/23 17:40,6/30/23 17:49,189.216.168.158,100,564,t1,6/30/23 17:49,R_2eWJPEXC3XDEhZh,19.4357,-99.144,EN,1,I give consent,Lion,50 tokens,,Human advice,,,,,Blue,Yellow,Blue,125 Tokens,,Human advice,,,,,50,50,50,80 tokens,,Human advice,,,,,50,20,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,0,,,,,1,1,1,1,1,1
649f59d7a59a8ec3ab988e30,5eaa3db0398cc31d177be481,APPROVED,2023-06-30T22:40:29.209000Z,2023-06-30T22:48:40.562000Z,2023-06-30T23:41:04.184000,2023-06-30T22:48:41.352588Z,492,CR7GYEJI,185,20,Female,Mixed,Chile,Chile,Chile,Spanish,Yes,Other,6/30/23 17:40,6/30/23 17:48,190.161.68.115,100,466,t1,6/30/23 17:48,R_12gWFSDFLnzBtHa,-33.4521,-70.6536,EN,1,I give consent,Lion,50 tokens,,Human advice,,,,,Yellow,Yellow,Yellow,100 Tokens,,Human advice,,,,,60,50,60,80 tokens,,Human advice,,,,,50,30,50,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",4,0,,,,,1,1,1,1,1,1
649f59877399d26dee28e3f7,5eac4a905753b32852a04285,AWAITING REVIEW,2023-06-30T22:39:03.073000Z,2023-06-30T22:46:45.396000Z,,2023-06-30T22:46:45.913354Z,463,CR7GYEJI,112,22,Male,White,Czech Republic,Czech Republic,Czech Republic,Czech,Yes,Other,6/30/23 17:39,6/30/23 17:46,86.49.237.197,100,431,t1,6/30/23 17:46,R_PSC8OzrS8nFyMO5,50.05,14.4,EN,0.899999976,I give consent,lion,50 tokens,,Human advice,,,,,Blue,Blue,none,100 Tokens,,Human advice,,,,,50,0,50,80 tokens,,Human advice,,,,,50,0,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,0,,,,,1,1,1,1,1,1
6452760fb13af14993f82563,5eac8f1cb1ad422f73aa0e21,AWAITING REVIEW,2023-05-03T14:56:50.288000Z,2023-05-03T15:03:45.938000Z,,2023-05-03T15:03:46.353684Z,416,C77VHVPN,88,24,Male,Mixed,Uruguay,United Kingdom,Italy,Spanish,No,Full-Time,5/3/23 9:56,5/3/23 10:03,82.20.128.155,100,403,c,5/3/23 10:03,R_0kxQCto2umUas0x,52.6513,-1.0876,EN,1,I give consent,Lion,50 tokens,"I do not trust them, i will go with the option thnat gives me something either way",,,,,,Yellow,Yellow,Blue,125 Tokens,"Im nto a fan of public funds, just dont trust that someone can use the money better than I can, if I wanted to donate I would differently.",,,,,,5,30,50,80 tokens,"Id like to think this is fair, think about what the oponent has done and act on it",,,,,,30,21,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,,,,,,
645273785e920c3574ce3252,5eafe830cf726802582beaa7,AWAITING REVIEW,2023-05-03T14:45:12.724000Z,2023-05-03T14:53:26.634000Z,,2023-05-03T14:53:27.075200Z,494,C77VHVPN,1028,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,5/3/23 9:45,5/3/23 9:53,193.62.218.79,100,488,c,5/3/23 9:53,R_2OTHJ0mp4r32EC2,51.3507,-0.2015,EN,0.899999976,I give consent,lion,50 tokens,We need to both choose blue so we maximise our profits. It is mutually beneficial for us to both select blue.,,,,,,Blue,Blue,Blue,125 Tokens,"If we both contribute, we are both likely to receive an income. Otherwise you run the risk of losing out.",,,,,,0,50,50,80 tokens,You have to ask what everyone else would choose. Anything you give is subtracted directly from you.,,,,,,0,10,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,,,,,,,,,,
64a0330900a2942c88a10ba4,5eb01c445b4ec1077a4dfbae,AWAITING REVIEW,2023-07-01T14:07:21.606000Z,2023-07-01T14:17:32.859000Z,,2023-07-01T14:17:33.500310Z,612,CR7GYEJI,70,23,Male,Asian,South Africa,South Africa,South Africa,English,Yes,Part-Time,7/1/23 9:07,7/1/23 9:16,102.132.197.228,100,574,t3,7/1/23 9:17,R_29tcbRQFHarRDMt,-26.3811,27.8376,EN,0.899999976,I give consent,Lion,50 tokens,,,,,Human,0,Blue,Blue,Yellow,125 Tokens,,,,,AI,0,50,50,50,80 tokens,,,,,Human,0,50,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,I think it's to find out what risk people want to take or are subject to in order to get more,"*Ultimately, the best way to play this game with no communication is to be aware of the incentives, consider the other player's likely strategy, and be willing to take a risk. If you can do all of these things, you will increase your chances of achieving the best outcome for both players.",It seems fair to share equally with the public fund. Splitting the fund seems to give tge best chance of making a good profit. If you feel luckier you might want to put all the money in the fund and get maximum return.,"*Evaluate Your Self-Interest: If your main objective is to maximize your own tokens, giving the minimum (0 tokens) would achieve that. However, this approach disregards any social norms of fairness and altruism.",1,0,1,,,
64a033517f34e259c3edbae5,5eb2c12495eefd04c8e06815,AWAITING REVIEW,2023-07-01T14:08:17.283000Z,2023-07-01T14:19:26.697000Z,,2023-07-01T14:19:27.230528Z,670,CR7GYEJI,538,32,Male,Mixed,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time,7/1/23 9:08,7/1/23 9:19,62.250.210.56,100,657,t1,7/1/23 9:19,R_xa4gIf2d8nTnaJr,51.8217,4.6379,EN,0.899999976,I give consent,Lion,50 tokens,,Human advice,,,,,Yellow,Yellow,Blue,50 Tokens,,AI Chatbot advice,,,,,25,20,50,80 tokens,,AI Chatbot advice,,,,,25,0,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,0,,,,,1,0,0,1,0,0
645273513a2cdcbdbb7dbde0,5eb86610d249ac7bfce6d37d,AWAITING REVIEW,2023-05-03T14:46:00.534000Z,2023-05-03T14:57:01.623000Z,,2023-05-03T14:57:02.208827Z,662,C77VHVPN,721,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,5/3/23 9:46,5/3/23 9:56,86.130.207.9,100,633,c,5/3/23 9:56,R_2D0Q36bK1p2Ed1E,53.8311,-2.4836,EN,0.899999976,I give consent,Lion,50 tokens,You gave to decide how lucky you feel. If you feel lucky choose blue. If you feel unlucky and want to play safe choose yellow. Good luck.,,,,,,Yellow,Yellow,Blue,125 Tokens,It seems fair to share equally with the public fund. Splitting the fund seems to give tge best chance of making a good profit. If you feel luckier you might want to put all the money in the fund and get maximum return.,,,,,,50,50,50,80 tokens,Allocating 50 gives the best chance if everyone goes this. If you are greedy and feel lucky allocate zero and keep the rest. If you feel unlikely go half way.,,,,,,50,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,,,,,,
649f6147d1854150cd130f03,5eba16d1843bd1154b5a2aa9,APPROVED,2023-06-30T23:12:09.868000Z,2023-06-30T23:18:06.959000Z,2023-07-01T01:18:36.046000,2023-06-30T23:18:07.570669Z,358,CR7GYEJI,485,23,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking),6/30/23 18:12,6/30/23 18:17,69.236.117.206,100,319,t1,6/30/23 18:17,R_2rikMNrFLt7rqXI,33.6992,-84.7478,EN,1,I give consent,Lion,100 tokens,,AI Chatbot advice,,,,,Blue,Blue,Yellow,100 Tokens,,Human advice,,,,,50,40,20,80 tokens,,Human advice,,,,,5,20,40,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,0,1,1,0,1,1
649f59c976432b1bbbb2ee58,5ec25b2bcad3b8022c14846d,AWAITING REVIEW,2023-06-30T22:40:13.058000Z,2023-06-30T22:51:09.125000Z,,2023-06-30T22:51:09.638284Z,657,CR7GYEJI,466,27,Male,Mixed,Israel,Israel,Israel,Arabic,Yes,Full-Time,6/30/23 17:40,6/30/23 17:50,87.69.32.68,100,616,t3,6/30/23 17:50,R_31bjQI5X0lJ6kes,32.7966,35.1668,EN,1,I give consent,Lion,50 tokens,,,,,AI,0,Blue,Blue,Blue,125 Tokens,,,,,AI,1,0,0,100,80 tokens,,,,,AI,0,0,0,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,Gambling odds ,You should be consistent with your answers. You should choose the best outcome for the both of you two.,"*Be aware of the free-rider problem. The free-rider problem is the tendency for people to take advantage of the contributions of others without contributing themselves. In this game, this means that some players may contribute very little or nothing to the public good, while others contribute a lot.","You decide how much to keep by giving what you want to the other player. If you split in a half, everyone gets the same amount.",0,0,0,,,
